id,listKey,name,nameEn,blurb,blurbEn,lat,lon,country,isoCountryCode,sortIdx
"nationalparks-us:Q464004","nationalparks-us","Great-Smoky-Mountains-Nationalpark","Great Smoky Mountains National Park","Nationalpark in den Vereinigten Staaten","U.S. national park in Tennessee and North Carolina","35.61111","-83.42500","","US","0"
"nationalparks-us:Q370501","nationalparks-us","Guadalupe-Mountains-Nationalpark","Guadalupe Mountains National Park","Nationalpark in den Vereinigten Staaten","national park in Texas, USA","31.91667","-104.86667","","US","0"
"nationalparks-us:Q1137640","nationalparks-us","Haleakalā-Nationalpark","Haleakalā National Park","Nationalpark in den Vereinigten Staaten","national park of the United States","20.72040","-156.15515","","US","0"
"nationalparks-us:Q205952","nationalparks-us","Hawaiʻi-Volcanoes-Nationalpark","Hawaiʻi Volcanoes National Park","Nationalpark in den Vereinigten Staaten","national park of the United States","19.40083","-155.12361","","US","0"
"nationalparks-us:Q1143416","nationalparks-us","Hot-Springs-Nationalpark","Hot Springs National Park","Nationalpark in den Vereinigten Staaten","United States National Park in central Arkansas","34.51361","-93.05361","","US","0"
"nationalparks-us:Q6023179","nationalparks-us","Indiana-Dunes-Nationalpark","Indiana Dunes National Park","Nationalpark im US-Bundesstaat Indiana","United States National Park in Indiana","41.64806","-87.10806","","US","0"
"nationalparks-us:Q163515","nationalparks-us","Isle-Royale-Nationalpark","Isle Royale National Park","Nationalpark in den Vereinigten Staaten","United States National Park on Isle Royale in the Upper Peninsula of Michigan","47.99587","-88.90929","","US","0"
"nationalparks-us:Q735202","nationalparks-us","Joshua-Tree-Nationalpark","Joshua Tree National Park","Nationalpark in den Vereinigten Staaten","national park of the United States","33.87343","-115.90099","","US","0"
"nationalparks-us:Q609902","nationalparks-us","Katmai-Nationalpark","Katmai National Park and Preserve","Nationalpark im US-Bundesstaat Alaska","United States National Park and National Preserve in southern Alaska","58.50000","-155.00000","","US","0"
"nationalparks-us:Q841503","nationalparks-us","Kenai-Fjords-Nationalpark","Kenai Fjords National Park","Nationalpark in den Vereinigten Staaten","United States national park in Alaska","59.91778","-149.98750","","US","0"
"nationalparks-us:Q936623","nationalparks-us","Kings Canyon National Park","","Nationalpark in der Sierra Nevada in Kalifornien, Vereinigte Staaten","national park in the Sierra Nevada mountains in California, USA","36.78928","-118.67286","","US","0"
"nationalparks-us:Q836264","nationalparks-us","Kobuk-Valley-Nationalpark","Kobuk Valley National Park","Nationalpark in den Vereinigten Staaten","national park in northwestern Alaska, USA","67.55000","-159.28333","","US","0"
"nationalparks-us:Q712296","nationalparks-us","Lake-Clark-Nationalpark","Lake Clark National Park and Preserve","Nationalpark in Alaska","national park of the United States","60.96667","-153.41667","","US","0"
"nationalparks-us:Q1163542","nationalparks-us","Lassen-Volcanic-Nationalpark","Lassen Volcanic National Park","Nationalpark in den Vereinigten Staaten","national park of the United States","40.49806","-121.42750","","US","0"
"nationalparks-us:Q242681","nationalparks-us","Mammoth-Cave-Nationalpark","Mammoth Cave National Park","Nationalpark und Mammut-Höhle in Kentucky, USA","U.S. national park in Kentucky","37.18694","-86.10111","","US","0"
"nationalparks-us:Q237128","nationalparks-us","Mesa-Verde-Nationalpark","Mesa Verde National Park","Nationalpark in Colorado, Vereinigte Staaten","U.S. national park in Colorado","37.26038","-108.49444","","US","0"
"nationalparks-us:Q944329","nationalparks-us","Mount-Rainier-Nationalpark","Mount Rainier National Park","Nationalpark in den Vereinigten Staaten","national park of the United States","46.85000","-121.75000","","US","0"
"nationalparks-us:Q843075","nationalparks-us","Nationalpark von Amerikanisch-Samoa","National Park of American Samoa","Nationalpark in den Vereinigten Staaten","United States national park in American Samoa","-14.25833","-170.68333","","US","0"
"nationalparks-us:Q7011245","nationalparks-us","New River Gorge National Park and Preserve","","","unit of the United States National Park System in West Virginia","37.96080","-81.08170","","US","0"
"nationalparks-us:Q1163799","nationalparks-us","North-Cascades-Nationalpark","North Cascades National Park","Nationalpark in den Vereinigten Staaten","U.S. National Park located in the state of Washington","48.48306","-120.91139","","US","0"
"nationalparks-us:Q372093","nationalparks-us","Olympic-Nationalpark","Olympic National Park","Nationalpark in den Vereinigten Staaten","national park on the Olympic Peninsula in Washington State, USA","47.70000","-123.75000","","US","0"
"nationalparks-us:Q305949","nationalparks-us","Petrified-Forest-Nationalpark","Petrified Forest National Park","Nationalpark in den Vereinigten Staaten","national park of the United States","35.08810","-109.80600","","US","0"
"nationalparks-us:Q1783768","nationalparks-us","Pinnacles-Nationalpark","Pinnacles National Park","Nationalpark in den Vereinigten Staaten","national park in California, United States of America","36.48690","-121.16700","","US","0"
"nationalparks-us:Q191824","nationalparks-us","Redwood-Nationalpark","Redwood National and State Parks","Nationalpark im US-Bundesstaat Kalifornien","U.S. national park in California","41.52917","-124.05833","","US","0"
"nationalparks-us:Q777183","nationalparks-us","Rocky-Mountain-Nationalpark","Rocky Mountain National Park","Nationalpark in den Vereinigten Staaten","National park in Colorado, United States","40.35000","-105.68330","","US","0"
"nationalparks-us:Q676206","nationalparks-us","Saguaro-Nationalpark","Saguaro National Park","Nationalpark in den Vereinigten Staaten","United States National Park, in the state of Arizona","32.20217","-110.61094","","US","0"
"nationalparks-us:Q152660","nationalparks-us","Sequoia-Nationalpark","Sequoia National Park","Nationalpark in den Vereinigten Staaten","national park in the Sierra Nevada mountains, California, U.S.","36.56472","-118.77278","","US","0"
"nationalparks-us:Q1137401","nationalparks-us","Shenandoah-Nationalpark","Shenandoah National Park","Nationalpark in Virginia, Vereinigte Staaten","195,000 acres in Virginia (US) maintained by the National Park Service","38.53330","-78.35000","","US","0"
"nationalparks-us:Q1137669","nationalparks-us","Theodore-Roosevelt-Nationalpark","Theodore Roosevelt National Park","Nationalpark in den Vereinigten Staaten","United States National Park in western North Dakota","46.96667","-103.45000","","US","0"
"nationalparks-us:Q491005","nationalparks-us","Virgin-Islands-Nationalpark","Virgin Islands National Park","Nationalpark in den Vereinigten Staaten","14,700 acres in St. John, Virgin Islands (US) managed by the National Park Service","18.33806","-64.73333","","US","0"
"nationalparks-us:Q1368788","nationalparks-us","Voyageurs-Nationalpark","Voyageurs National Park","Nationalpark in den Vereinigten Staaten","United States National Park near International Falls, Minnesota","48.50000","-92.88333","","US","0"
"nationalparks-us:Q1200164","nationalparks-us","White-Sands-Nationalpark","White Sands National Park","Nationalpark in den Vereinigten Staaten","national park in Otero and Doña Ana counties in New Mexico, United States","32.77972","-106.17167","","US","0"
"nationalparks-us:Q1334313","nationalparks-us","Wind-Cave-Nationalpark","Wind Cave National Park","Nationalpark in den Vereinigten Staaten","national park in South Dakota, USA","43.55635","-103.47865","","US","0"
"nationalparks-us:Q748597","nationalparks-us","Wrangell-St.-Elias-Nationalpark","Wrangell–St. Elias National Park and Preserve","Nationalpark in den Vereinigten Staaten","largest United States national park and national preserve in south-central Alaska","61.43500","-142.95361","","US","0"
"nationalparks-us:Q351","nationalparks-us","Yellowstone-Nationalpark","Yellowstone National Park","Nationalpark in den Vereinigten Staaten","first national park in the world, located in Wyoming, Montana, and Idaho in the United States","44.60000","-110.50000","","US","0"
"nationalparks-us:Q180402","nationalparks-us","Yosemite-Nationalpark","Yosemite National Park","Nationalpark in den Vereinigten Staaten","national park in California, United States","37.74250","-119.53750","","US","0"
"nationalparks-us:Q205325","nationalparks-us","Zion-Nationalpark","Zion National Park","Nationalpark in den Vereinigten Staaten","national park in Washington, Iron, and Kane counties in Utah, United States","37.20262","-112.98785","","US","0"
